Upah Minimum Provinsi,Pengeluaran,Upah_Rata_rata,Cluster
2206813.0,423925.0,11891.0,1
2206813.0,423925.0,11891.0,1
2206813.0,501436.0,11891.0,1
2206813.0,501436.0,11891.0,1
2206813.0,363356.0,11891.0,1
2206813.0,363356.0,11891.0,1
2206813.0,475801.0,11891.0,1
2206813.0,475801.0,11891.0,1
2206813.0,653909.0,11891.0,1
2206813.0,653909.0,11891.0,1
2206813.0,738346.0,11891.0,1
2206813.0,738346.0,11891.0,1
2206813.0,899727.0,11891.0,1
2206813.0,899727.0,11891.0,1
2206813.0,1155347.0,11891.0,1
2206813.0,1155347.0,11891.0,1
2384020.0,404408.0,13492.0,1
2384020.0,404408.0,13492.0,1
2384020.0,452958.0,13492.0,1
2384020.0,452958.0,13492.0,1
2384020.0,519468.0,13492.0,1
2384020.0,519468.0,13492.0,1
2384020.0,400875.0,13492.0,1
2384020.0,400875.0,13492.0,1
2384020.0,549905.0,13492.0,1
2384020.0,549905.0,13492.0,1
2384020.0,754067.0,13492.0,1
2384020.0,754067.0,13492.0,1
2384020.0,805283.0,13492.0,1
2384020.0,805283.0,13492.0,1
2384020.0,1002864.0,13492.0,1
2384020.0,1002864.0,13492.0,1
2384020.0,1273536.0,13492.0,1
2384020.0,1273536.0,13492.0,1
2788826.0,434893.0,15128.0,0
2788826.0,434893.0,15128.0,0
2788826.0,476069.0,15128.0,0
2788826.0,476069.0,15128.0,0
2788826.0,532422.0,15128.0,0
2788826.0,532422.0,15128.0,0
2788826.0,431686.0,15128.0,0
2788826.0,431686.0,15128.0,0
2788826.0,592212.0,15128.0,0
2788826.0,592212.0,15128.0,0
2788826.0,811910.0,15128.0,0
2788826.0,811910.0,15128.0,0
2788826.0,866580.0,15128.0,0
2788826.0,866580.0,15128.0,0
2788826.0,1068281.0,15128.0,0
2788826.0,1068281.0,15128.0,0
2788826.0,1344333.0,15128.0,0
2788826.0,1344333.0,15128.0,0
2267356.0,480020.0,14613.0,1
2267356.0,480020.0,14613.0,1
2267356.0,529729.0,14613.0,1
2267356.0,529729.0,14613.0,1
2267356.0,593594.0,14613.0,1
2267356.0,593594.0,14613.0,1
2267356.0,473763.0,14613.0,1
2267356.0,473763.0,14613.0,1
2267356.0,616060.0,14613.0,1
2267356.0,616060.0,14613.0,1
2267356.0,798884.0,14613.0,1
2267356.0,798884.0,14613.0,1
2267356.0,953784.0,14613.0,1
2267356.0,953784.0,14613.0,1
2267356.0,1145790.0,14613.0,1
2267356.0,1145790.0,14613.0,1
2800580.0,501696.0,14289.0,0
2800580.0,501696.0,14289.0,0
2800580.0,534461.0,14289.0,0
2800580.0,534461.0,14289.0,0
2800580.0,576110.0,14289.0,0
2800580.0,576110.0,14289.0,0
2800580.0,408531.0,14289.0,0
2800580.0,408531.0,14289.0,0
2800580.0,608535.0,14289.0,0
2800580.0,608535.0,14289.0,0
2800580.0,862767.0,14289.0,0
2800580.0,862767.0,14289.0,0
2800580.0,910227.0,14289.0,0
2800580.0,910227.0,14289.0,0
2800580.0,1142996.0,14289.0,0
2800580.0,1142996.0,14289.0,0
1790342.0,366834.0,11434.0,2
1790342.0,366834.0,11434.0,2
1790342.0,412462.0,11434.0,2
1790342.0,412462.0,11434.0,2
1790342.0,457312.0,11434.0,2
1790342.0,457312.0,11434.0,2
1790342.0,292580.0,11434.0,2
1790342.0,292580.0,11434.0,2
1790342.0,456361.0,11434.0,2
1790342.0,456361.0,11434.0,2
1790342.0,617352.0,11434.0,2
1790342.0,617352.0,11434.0,2
1790342.0,659414.0,11434.0,2
1790342.0,659414.0,11434.0,2
1790342.0,868823.0,11434.0,2
1790342.0,868823.0,11434.0,2
1790342.0,1074664.0,11434.0,2
1790342.0,1074664.0,11434.0,2
1997819.0,397100.0,14068.0,1
1997819.0,397100.0,14068.0,1
1997819.0,460639.0,14068.0,1
1997819.0,460639.0,14068.0,1
1997819.0,520630.0,14068.0,1
1997819.0,520630.0,14068.0,1
1997819.0,314166.0,14068.0,1
1997819.0,314166.0,14068.0,1
1997819.0,485619.0,14068.0,1
1997819.0,485619.0,14068.0,1
1997819.0,647500.0,14068.0,1
1997819.0,647500.0,14068.0,1
1997819.0,711266.0,14068.0,1
1997819.0,711266.0,14068.0,1
1997819.0,946258.0,14068.0,1
1997819.0,946258.0,14068.0,1
1997819.0,1168131.0,14068.0,1
1997819.0,1168131.0,14068.0,1
2073332.0,457927.0,14731.0,1
2073332.0,457927.0,14731.0,1
2073332.0,527955.0,14731.0,1
2073332.0,527955.0,14731.0,1
2073332.0,590082.0,14731.0,1
2073332.0,590082.0,14731.0,1
2073332.0,322665.0,14731.0,1
2073332.0,322665.0,14731.0,1
2073332.0,508541.0,14731.0,1
2073332.0,508541.0,14731.0,1
2073332.0,673443.0,14731.0,1
2073332.0,673443.0,14731.0,1
2073332.0,780593.0,14731.0,1
2073332.0,780593.0,14731.0,1
2073332.0,1036497.0,14731.0,1
2073332.0,1036497.0,14731.0,1
2073332.0,1263526.0,14731.0,1
2073332.0,1263526.0,14731.0,1
2268874.0,479557.0,15275.0,1
2268874.0,479557.0,15275.0,1
2268874.0,556899.0,15275.0,1
2268874.0,556899.0,15275.0,1
2268874.0,620962.0,15275.0,1
2268874.0,620962.0,15275.0,1
2268874.0,372547.0,15275.0,1
2268874.0,372547.0,15275.0,1
2268874.0,567817.0,15275.0,1
2268874.0,567817.0,15275.0,1
2268874.0,729562.0,15275.0,1
2268874.0,729562.0,15275.0,1
2268874.0,852105.0,15275.0,1
2268874.0,852105.0,15275.0,1
2268874.0,1124716.0,15275.0,1
2268874.0,1124716.0,15275.0,1
2268874.0,1350524.0,15275.0,1
2268874.0,1350524.0,15275.0,1
2455662.0,490754.0,15823.0,1
2455662.0,490754.0,15823.0,1
2455662.0,572551.0,15823.0,1
2455662.0,572551.0,15823.0,1
2455662.0,637131.0,15823.0,1
2455662.0,637131.0,15823.0,1
2455662.0,392074.0,15823.0,1
2455662.0,392074.0,15823.0,1
2455662.0,592689.0,15823.0,1
2455662.0,592689.0,15823.0,1
2455662.0,751079.0,15823.0,1
2455662.0,751079.0,15823.0,1
2455662.0,882828.0,15823.0,1
2455662.0,882828.0,15823.0,1
2455662.0,1165240.0,15823.0,1
2455662.0,1165240.0,15823.0,1
2672371.0,518073.0,17696.0,0
2672371.0,518073.0,17696.0,0
2672371.0,603235.0,17696.0,0
2672371.0,603235.0,17696.0,0
2672371.0,670303.0,17696.0,0
2672371.0,670303.0,17696.0,0
2672371.0,415621.0,17696.0,0
2672371.0,415621.0,17696.0,0
2672371.0,622448.0,17696.0,0
2672371.0,622448.0,17696.0,0
2672371.0,785332.0,17696.0,0
2672371.0,785332.0,17696.0,0
2672371.0,933694.0,17696.0,0
2672371.0,933694.0,17696.0,0
2672371.0,1225684.0,17696.0,0
2672371.0,1225684.0,17696.0,0
2684743.0,545942.0,18089.0,0
2684743.0,545942.0,18089.0,0
2684743.0,622845.0,18089.0,0
2684743.0,622845.0,18089.0,0
2684743.0,681277.0,18089.0,0
2684743.0,681277.0,18089.0,0
2684743.0,425502.0,18089.0,0
2684743.0,425502.0,18089.0,0
2684743.0,641744.0,18089.0,0
2684743.0,641744.0,18089.0,0
2684743.0,806048.0,18089.0,0
2684743.0,806048.0,18089.0,0
2684743.0,971445.0,18089.0,0
2684743.0,971445.0,18089.0,0
2684743.0,1264589.0,18089.0,0
2684743.0,1264589.0,18089.0,0
2729463.0,591087.0,17542.0,0
2729463.0,591087.0,17542.0,0
2729463.0,665756.0,17542.0,0
2729463.0,665756.0,17542.0,0
2729463.0,721083.0,17542.0,0
2729463.0,721083.0,17542.0,0
2729463.0,437809.0,17542.0,0
2729463.0,437809.0,17542.0,0
2729463.0,662025.0,17542.0,0
2729463.0,662025.0,17542.0,0
2729463.0,828158.0,17542.0,0
2729463.0,828158.0,17542.0,0
2729463.0,1028896.0,17542.0,0
2729463.0,1028896.0,17542.0,0
2729463.0,1327782.0,17542.0,0
2729463.0,1327782.0,17542.0,0
1710000.0,412871.0,12954.0,2
1710000.0,412871.0,12954.0,2
1710000.0,428457.0,12954.0,2
1710000.0,428457.0,12954.0,2
1710000.0,464204.0,12954.0,2
1710000.0,464204.0,12954.0,2
1710000.0,349329.0,12954.0,2
1710000.0,349329.0,12954.0,2
1710000.0,412239.0,12954.0,2
1710000.0,412239.0,12954.0,2
1710000.0,556527.0,12954.0,2
1710000.0,556527.0,12954.0,2
1710000.0,762199.0,12954.0,2
1710000.0,762199.0,12954.0,2
1710000.0,840696.0,12954.0,2
1710000.0,840696.0,12954.0,2
1710000.0,1020732.0,12954.0,2
1710000.0,1020732.0,12954.0,2
1906650.0,437980.0,13169.0,2
1906650.0,437980.0,13169.0,2
1906650.0,464381.0,13169.0,2
1906650.0,464381.0,13169.0,2
1906650.0,523615.0,13169.0,2
1906650.0,523615.0,13169.0,2
1906650.0,357591.0,13169.0,2
1906650.0,357591.0,13169.0,2
1906650.0,439908.0,13169.0,2
1906650.0,439908.0,13169.0,2
1906650.0,624606.0,13169.0,2
1906650.0,624606.0,13169.0,2
1906650.0,795572.0,13169.0,2
1906650.0,795572.0,13169.0,2
1906650.0,904289.0,13169.0,2
1906650.0,904289.0,13169.0,2
1906650.0,1148221.0,13169.0,2
1906650.0,1148221.0,13169.0,2
2063000.0,504542.0,14326.0,1
2063000.0,504542.0,14326.0,1
2063000.0,538359.0,14326.0,1
2063000.0,538359.0,14326.0,1
2063000.0,611922.0,14326.0,1
2063000.0,611922.0,14326.0,1
2063000.0,334210.0,14326.0,1
2063000.0,334210.0,14326.0,1
2063000.0,430864.0,14326.0,1
2063000.0,430864.0,14326.0,1
2063000.0,641117.0,14326.0,1
2063000.0,641117.0,14326.0,1
2063000.0,838753.0,14326.0,1
2063000.0,838753.0,14326.0,1
2063000.0,969224.0,14326.0,1
2063000.0,969224.0,14326.0,1
2063000.0,1253039.0,14326.0,1
2063000.0,1253039.0,14326.0,1
2243719.0,523147.0,14007.0,1
2243719.0,523147.0,14007.0,1
2243719.0,555989.0,14007.0,1
2243719.0,555989.0,14007.0,1
2243719.0,625663.0,14007.0,1
2243719.0,625663.0,14007.0,1
2243719.0,424329.0,14007.0,1
2243719.0,424329.0,14007.0,1
2243719.0,496432.0,14007.0,1
2243719.0,496432.0,14007.0,1
2243719.0,649402.0,14007.0,1
2243719.0,649402.0,14007.0,1
2243719.0,947478.0,14007.0,1
2243719.0,947478.0,14007.0,1
2243719.0,1052421.0,14007.0,1
2243719.0,1052421.0,14007.0,1
2243719.0,1275066.0,14007.0,1
2243719.0,1275066.0,14007.0,1
2423889.0,525933.0,14304.0,1
2423889.0,525933.0,14304.0,1
2423889.0,560541.0,14304.0,1
2423889.0,560541.0,14304.0,1
2423889.0,632452.0,14304.0,1
2423889.0,632452.0,14304.0,1
2423889.0,423707.0,14304.0,1
2423889.0,423707.0,14304.0,1
2423889.0,508445.0,14304.0,1
2423889.0,508445.0,14304.0,1
2423889.0,684518.0,14304.0,1
2423889.0,684518.0,14304.0,1
2423889.0,949641.0,14304.0,1
2423889.0,949641.0,14304.0,1
2423889.0,1068986.0,14304.0,1
2423889.0,1068986.0,14304.0,1
2423889.0,1316970.0,14304.0,1
2423889.0,1316970.0,14304.0,1
2630162.0,565807.0,15840.0,0
2630162.0,565807.0,15840.0,0
2630162.0,590173.0,15840.0,0
2630162.0,590173.0,15840.0,0
2630162.0,640957.0,15840.0,0
2630162.0,640957.0,15840.0,0
2630162.0,441837.0,15840.0,0
2630162.0,441837.0,15840.0,0
2630162.0,536516.0,15840.0,0
2630162.0,536516.0,15840.0,0
2630162.0,733847.0,15840.0,0
2630162.0,733847.0,15840.0,0
2630162.0,1007645.0,15840.0,0
2630162.0,1007645.0,15840.0,0
2630162.0,1126689.0,15840.0,0
2630162.0,1126689.0,15840.0,0
2630162.0,1374805.0,15840.0,0
2630162.0,1374805.0,15840.0,0
2788826.0,584662.0,16043.0,0
2788826.0,584662.0,16043.0,0
2788826.0,613752.0,16043.0,0
2788826.0,613752.0,16043.0,0
2788826.0,673352.0,16043.0,0
2788826.0,673352.0,16043.0,0
2788826.0,475304.0,16043.0,0
2788826.0,475304.0,16043.0,0
2788826.0,566506.0,16043.0,0
2788826.0,566506.0,16043.0,0
2788826.0,753362.0,16043.0,0
2788826.0,753362.0,16043.0,0
2788826.0,1059967.0,16043.0,0
2788826.0,1059967.0,16043.0,0
2788826.0,1180259.0,16043.0,0
2788826.0,1180259.0,16043.0,0
2698941.0,639512.0,16042.0,0
2698941.0,639512.0,16042.0,0
2698941.0,663020.0,16042.0,0
2698941.0,663020.0,16042.0,0
2698941.0,710704.0,16042.0,0
2698941.0,710704.0,16042.0,0
2698941.0,501511.0,16042.0,0
2698941.0,501511.0,16042.0,0
2698941.0,598816.0,16042.0,0
2698941.0,598816.0,16042.0,0
2698941.0,796193.0,16042.0,0
2698941.0,796193.0,16042.0,0
2698941.0,1141024.0,16042.0,0
2698941.0,1141024.0,16042.0,0
2698941.0,1261836.0,16042.0,0
2698941.0,1261836.0,16042.0,0
1000000.0,378794.0,11247.0,2
1000000.0,378794.0,11247.0,2
1000000.0,425883.0,11247.0,2
1000000.0,425883.0,11247.0,2
1000000.0,448748.0,11247.0,2
1000000.0,448748.0,11247.0,2
1000000.0,274900.0,11247.0,2
1000000.0,274900.0,11247.0,2
1000000.0,471012.0,11247.0,2
1000000.0,471012.0,11247.0,2
1000000.0,566242.0,11247.0,2
1000000.0,566242.0,11247.0,2
1000000.0,653694.0,11247.0,2
1000000.0,653694.0,11247.0,2
1000000.0,896895.0,11247.0,2
1000000.0,896895.0,11247.0,2
1000000.0,1014991.0,11247.0,2
1000000.0,1014991.0,11247.0,2
2250000.0,395806.0,14791.0,1
2250000.0,395806.0,14791.0,1
2250000.0,477814.0,14791.0,1
2250000.0,477814.0,14791.0,1
2250000.0,514628.0,14791.0,1
2250000.0,514628.0,14791.0,1
2250000.0,298301.0,14791.0,1
2250000.0,298301.0,14791.0,1
2250000.0,506063.0,14791.0,1
2250000.0,506063.0,14791.0,1
2250000.0,599330.0,14791.0,1
2250000.0,599330.0,14791.0,1
2250000.0,694106.0,14791.0,1
2250000.0,694106.0,14791.0,1
2250000.0,983877.0,14791.0,1
2250000.0,983877.0,14791.0,1
2250000.0,1113959.0,14791.0,1
2250000.0,1113959.0,14791.0,1
1420624.0,484115.0,16202.0,2
1420624.0,484115.0,16202.0,2
1420624.0,562766.0,16202.0,2
1420624.0,562766.0,16202.0,2
1420624.0,593467.0,16202.0,2
1420624.0,593467.0,16202.0,2
1420624.0,322523.0,16202.0,2
1420624.0,322523.0,16202.0,2
1420624.0,540570.0,16202.0,2
1420624.0,540570.0,16202.0,2
1420624.0,625683.0,16202.0,2
1420624.0,625683.0,16202.0,2
1420624.0,806638.0,16202.0,2
1420624.0,806638.0,16202.0,2
1420624.0,1103337.0,16202.0,2
1420624.0,1103337.0,16202.0,2
1420624.0,1219151.0,16202.0,2
1420624.0,1219151.0,16202.0,2
1544361.0,529194.0,16843.0,2
1544361.0,529194.0,16843.0,2
1544361.0,600966.0,16843.0,2
1544361.0,600966.0,16843.0,2
1544361.0,626039.0,16843.0,2
1544361.0,626039.0,16843.0,2
1544361.0,357131.0,16843.0,2
1544361.0,357131.0,16843.0,2
1544361.0,617111.0,16843.0,2
1544361.0,617111.0,16843.0,2
1544361.0,707932.0,16843.0,2
1544361.0,707932.0,16843.0,2
1544361.0,886325.0,16843.0,2
1544361.0,886325.0,16843.0,2
1544361.0,1218079.0,16843.0,2
1544361.0,1218079.0,16843.0,2
1544361.0,1333971.0,16843.0,2
1544361.0,1333971.0,16843.0,2
1668373.0,533831.0,17365.0,2
1668373.0,533831.0,17365.0,2
1668373.0,629740.0,17365.0,2
1668373.0,629740.0,17365.0,2
1668373.0,659200.0,17365.0,2
1668373.0,659200.0,17365.0,2
1668373.0,380464.0,17365.0,2
1668373.0,380464.0,17365.0,2
1668373.0,637135.0,17365.0,2
1668373.0,637135.0,17365.0,2
1668373.0,715976.0,17365.0,2
1668373.0,715976.0,17365.0,2
1668373.0,914296.0,17365.0,2
1668373.0,914296.0,17365.0,2
1668373.0,1266876.0,17365.0,2
1668373.0,1266876.0,17365.0,2
1668373.0,1375176.0,17365.0,2
1668373.0,1375176.0,17365.0,2
1810351.0,568464.0,19078.0,2
1810351.0,568464.0,19078.0,2
1810351.0,655838.0,19078.0,2
1810351.0,655838.0,19078.0,2
1810351.0,682461.0,19078.0,2
1810351.0,682461.0,19078.0,2
1810351.0,409189.0,19078.0,2
1810351.0,409189.0,19078.0,2
1810351.0,669121.0,19078.0,2
1810351.0,669121.0,19078.0,2
1810351.0,748323.0,19078.0,2
1810351.0,748323.0,19078.0,2
1810351.0,977654.0,19078.0,2
1810351.0,977654.0,19078.0,2
1810351.0,1324959.0,19078.0,2
1810351.0,1324959.0,19078.0,2
2630162.0,602593.0,19716.0,0
2630162.0,602593.0,19716.0,0
2630162.0,677382.0,19716.0,0
2630162.0,677382.0,19716.0,0
2630162.0,698336.0,19716.0,0
2630162.0,698336.0,19716.0,0
2630162.0,406828.0,19716.0,0
2630162.0,406828.0,19716.0,0
2630162.0,695276.0,19716.0,0
2630162.0,695276.0,19716.0,0
2630162.0,776090.0,19716.0,0
2630162.0,776090.0,19716.0,0
2630162.0,1009421.0,19716.0,0
2630162.0,1009421.0,19716.0,0
2630162.0,1372659.0,19716.0,0
2630162.0,1372659.0,19716.0,0
1841487.0,630058.0,19038.0,2
1841487.0,630058.0,19038.0,2
1841487.0,708389.0,19038.0,2
1841487.0,708389.0,19038.0,2
1841487.0,729521.0,19038.0,2
1841487.0,729521.0,19038.0,2
1841487.0,426145.0,19038.0,2
1841487.0,426145.0,19038.0,2
1841487.0,729004.0,19038.0,2
1841487.0,729004.0,19038.0,2
1841487.0,810707.0,19038.0,2
1841487.0,810707.0,19038.0,2
1841487.0,1056204.0,19038.0,2
1841487.0,1056204.0,19038.0,2
910000.0,313724.0,8525.0,2
910000.0,313724.0,8525.0,2
910000.0,330646.0,8525.0,2
910000.0,330646.0,8525.0,2
910000.0,350517.0,8525.0,2
910000.0,350517.0,8525.0,2
910000.0,277509.0,8525.0,2
910000.0,277509.0,8525.0,2
910000.0,365211.0,8525.0,2
910000.0,365211.0,8525.0,2
910000.0,468198.0,8525.0,2
910000.0,468198.0,8525.0,2
910000.0,591233.0,8525.0,2
910000.0,591233.0,8525.0,2
910000.0,695856.0,8525.0,2
910000.0,695856.0,8525.0,2
910000.0,818715.0,8525.0,2
910000.0,818715.0,8525.0,2
910000.0,337788.0,9965.0,2
910000.0,337788.0,9965.0,2
910000.0,371605.0,9965.0,2
910000.0,371605.0,9965.0,2
910000.0,409810.0,9965.0,2
910000.0,409810.0,9965.0,2
910000.0,297503.0,9965.0,2
910000.0,297503.0,9965.0,2
910000.0,385115.0,9965.0,2
910000.0,385115.0,9965.0,2
910000.0,484096.0,9965.0,2
910000.0,484096.0,9965.0,2
910000.0,635292.0,9965.0,2
910000.0,635292.0,9965.0,2
910000.0,756720.0,9965.0,2
910000.0,756720.0,9965.0,2
910000.0,893906.0,9965.0,2
910000.0,893906.0,9965.0,2
1367000.0,399848.0,10569.0,2
1367000.0,399848.0,10569.0,2
1367000.0,421514.0,10569.0,2
1367000.0,421514.0,10569.0,2
1367000.0,443810.0,10569.0,2
1367000.0,443810.0,10569.0,2
1367000.0,320185.0,10569.0,2
1367000.0,320185.0,10569.0,2
1367000.0,405708.0,10569.0,2
1367000.0,405708.0,10569.0,2
1367000.0,493715.0,10569.0,2
1367000.0,493715.0,10569.0,2
1367000.0,720033.0,10569.0,2
1367000.0,720033.0,10569.0,2
1367000.0,827223.0,10569.0,2
1367000.0,827223.0,10569.0,2
1367000.0,937525.0,10569.0,2
1367000.0,937525.0,10569.0,2
1486065.0,429085.0,11417.0,2
1486065.0,429085.0,11417.0,2
1486065.0,460891.0,11417.0,2
1486065.0,460891.0,11417.0,2
1486065.0,491151.0,11417.0,2
1486065.0,491151.0,11417.0,2
1486065.0,381834.0,11417.0,2
1486065.0,381834.0,11417.0,2
1486065.0,477690.0,11417.0,2
1486065.0,477690.0,11417.0,2
1486065.0,568887.0,11417.0,2
1486065.0,568887.0,11417.0,2
1486065.0,810919.0,11417.0,2
1486065.0,810919.0,11417.0,2
1486065.0,938581.0,11417.0,2
1486065.0,938581.0,11417.0,2
1486065.0,1060038.0,11417.0,2
1486065.0,1060038.0,11417.0,2
1605396.0,436512.0,11828.0,2
1605396.0,436512.0,11828.0,2
1605396.0,469421.0,11828.0,2
1605396.0,469421.0,11828.0,2
1605396.0,500720.0,11828.0,2
1605396.0,500720.0,11828.0,2
1605396.0,388547.0,11828.0,2
1605396.0,388547.0,11828.0,2
1605396.0,486982.0,11828.0,2
1605396.0,486982.0,11828.0,2
1605396.0,580605.0,11828.0,2
1605396.0,580605.0,11828.0,2
1605396.0,825060.0,11828.0,2
1605396.0,825060.0,11828.0,2
1605396.0,956403.0,11828.0,2
1605396.0,956403.0,11828.0,2
1605396.0,1081326.0,11828.0,2
1605396.0,1081326.0,11828.0,2
1742015.0,456030.0,12707.0,2
1742015.0,456030.0,12707.0,2
1742015.0,496173.0,12707.0,2
1742015.0,496173.0,12707.0,2
1742015.0,534296.0,12707.0,2
1742015.0,534296.0,12707.0,2
1742015.0,420783.0,12707.0,2
1742015.0,420783.0,12707.0,2
1742015.0,522314.0,12707.0,2
1742015.0,522314.0,12707.0,2
1742015.0,618738.0,12707.0,2
1742015.0,618738.0,12707.0,2
1742015.0,876814.0,12707.0,2
1742015.0,876814.0,12707.0,2
1742015.0,1018487.0,12707.0,2
1742015.0,1018487.0,12707.0,2
1742015.0,1153035.0,12707.0,2
1742015.0,1153035.0,12707.0,2
1810351.0,479366.0,13072.0,2
1810351.0,479366.0,13072.0,2
1810351.0,519009.0,13072.0,2
1810351.0,519009.0,13072.0,2
1810351.0,556031.0,13072.0,2
1810351.0,556031.0,13072.0,2
1810351.0,422937.0,13072.0,2
1810351.0,422937.0,13072.0,2
1810351.0,529599.0,13072.0,2
1810351.0,529599.0,13072.0,2
1810351.0,629212.0,13072.0,2
1810351.0,629212.0,13072.0,2
1810351.0,902303.0,13072.0,2
1810351.0,902303.0,13072.0,2
1810351.0,1048609.0,13072.0,2
1810351.0,1048609.0,13072.0,2
1810351.0,1185244.0,13072.0,2
1810351.0,1185244.0,13072.0,2
1812935.0,532973.0,12604.0,2
1812935.0,532973.0,12604.0,2
1812935.0,572808.0,12604.0,2
1812935.0,572808.0,12604.0,2
1812935.0,609145.0,12604.0,2
1812935.0,609145.0,12604.0,2
1812935.0,433964.0,12604.0,2
1812935.0,433964.0,12604.0,2
1812935.0,548985.0,12604.0,2
1812935.0,548985.0,12604.0,2
1812935.0,653908.0,12604.0,2
1812935.0,653908.0,12604.0,2
1812935.0,966937.0,12604.0,2
1812935.0,966937.0,12604.0,2
1812935.0,1121793.0,12604.0,2
1812935.0,1121793.0,12604.0,2
1812935.0,1263053.0,12604.0,2
1812935.0,1263053.0,12604.0,2
1000000.0,338325.0,9214.0,2
1000000.0,338325.0,9214.0,2
1000000.0,380993.0,9214.0,2
1000000.0,380993.0,9214.0,2
1000000.0,427218.0,9214.0,2
1000000.0,427218.0,9214.0,2
1000000.0,306017.0,9214.0,2
1000000.0,306017.0,9214.0,2
1000000.0,449479.0,9214.0,2
1000000.0,449479.0,9214.0,2
1000000.0,604896.0,9214.0,2
1000000.0,604896.0,9214.0,2
1000000.0,644341.0,9214.0,2
1000000.0,644341.0,9214.0,2
1000000.0,830472.0,9214.0,2
1000000.0,830472.0,9214.0,2
1000000.0,1032114.0,9214.0,2
1000000.0,1032114.0,9214.0,2
1000000.0,369547.0,11226.0,2
1000000.0,369547.0,11226.0,2
1000000.0,427191.0,11226.0,2
1000000.0,427191.0,11226.0,2
1000000.0,487167.0,11226.0,2
1000000.0,487167.0,11226.0,2
1000000.0,304534.0,11226.0,2
1000000.0,304534.0,11226.0,2
1000000.0,443221.0,11226.0,2
1000000.0,443221.0,11226.0,2
1000000.0,587522.0,11226.0,2
1000000.0,587522.0,11226.0,2
1000000.0,674082.0,11226.0,2
1000000.0,674082.0,11226.0,2
1000000.0,870412.0,11226.0,2
1000000.0,870412.0,11226.0,2
1000000.0,1074690.0,11226.0,2
1000000.0,1074690.0,11226.0,2
1338000.0,419399.0,11883.0,2
1338000.0,419399.0,11883.0,2
1338000.0,476861.0,11883.0,2
1338000.0,476861.0,11883.0,2
1338000.0,532127.0,11883.0,2
1338000.0,532127.0,11883.0,2
1338000.0,304398.0,11883.0,2
1338000.0,304398.0,11883.0,2
1338000.0,461939.0,11883.0,2
1338000.0,461939.0,11883.0,2
1338000.0,613460.0,11883.0,2
1338000.0,613460.0,11883.0,2
1338000.0,723798.0,11883.0,2
1338000.0,723798.0,11883.0,2
1338000.0,938801.0,11883.0,2
1338000.0,938801.0,11883.0,2
1338000.0,1145587.0,11883.0,2
1338000.0,1145587.0,11883.0,2
1508895.0,436818.0,12561.0,2
1508895.0,436818.0,12561.0,2
1508895.0,502760.0,12561.0,2
1508895.0,502760.0,12561.0,2
1508895.0,562767.0,12561.0,2
1508895.0,562767.0,12561.0,2
1508895.0,341262.0,12561.0,2
1508895.0,341262.0,12561.0,2
1508895.0,503316.0,12561.0,2
1508895.0,503316.0,12561.0,2
1508895.0,650784.0,12561.0,2
1508895.0,650784.0,12561.0,2
1508895.0,778082.0,12561.0,2
1508895.0,778082.0,12561.0,2
1508895.0,1006077.0,12561.0,2
1508895.0,1006077.0,12561.0,2
1508895.0,1213551.0,12561.0,2
1508895.0,1213551.0,12561.0,2
1630059.0,443597.0,13119.0,2
1630059.0,443597.0,13119.0,2
1630059.0,502892.0,13119.0,2
1630059.0,502892.0,13119.0,2
1630059.0,554493.0,13119.0,2
1630059.0,554493.0,13119.0,2
1630059.0,370427.0,13119.0,2
1630059.0,370427.0,13119.0,2
1630059.0,533284.0,13119.0,2
1630059.0,533284.0,13119.0,2
1630059.0,675010.0,13119.0,2
1630059.0,675010.0,13119.0,2
1630059.0,814024.0,13119.0,2
1630059.0,814024.0,13119.0,2
1630059.0,1036176.0,13119.0,2
1630059.0,1036176.0,13119.0,2
1630059.0,1229503.0,13119.0,2
1630059.0,1229503.0,13119.0,2
1768777.0,462004.0,14389.0,2
1768777.0,462004.0,14389.0,2
1768777.0,521577.0,14389.0,2
1768777.0,521577.0,14389.0,2
1768777.0,573351.0,14389.0,2
1768777.0,573351.0,14389.0,2
1768777.0,383238.0,14389.0,2
1768777.0,383238.0,14389.0,2
1768777.0,542804.0,14389.0,2
1768777.0,542804.0,14389.0,2
1768777.0,681482.0,14389.0,2
1768777.0,681482.0,14389.0,2
1768777.0,845242.0,14389.0,2
1768777.0,845242.0,14389.0,2
1768777.0,1064381.0,14389.0,2
1768777.0,1064381.0,14389.0,2
1768777.0,1254834.0,14389.0,2
1768777.0,1254834.0,14389.0,2
1798979.0,500154.0,14789.0,2
1798979.0,500154.0,14789.0,2
1798979.0,557790.0,14789.0,2
1798979.0,557790.0,14789.0,2
1798979.0,605457.0,14789.0,2
1798979.0,605457.0,14789.0,2
1798979.0,390312.0,14789.0,2
1798979.0,390312.0,14789.0,2
1798979.0,555211.0,14789.0,2
1798979.0,555211.0,14789.0,2
1798979.0,691588.0,14789.0,2
1798979.0,691588.0,14789.0,2
1798979.0,890466.0,14789.0,2
1798979.0,890466.0,14789.0,2
1798979.0,1113001.0,14789.0,2
1798979.0,1113001.0,14789.0,2
1798979.0,1297046.0,14789.0,2
1798979.0,1297046.0,14789.0,2
1891567.0,551128.0,15119.0,2
1891567.0,551128.0,15119.0,2
1891567.0,600847.0,15119.0,2
1891567.0,600847.0,15119.0,2
